Feature ID,Kingdom,Phylum,Class,Order,Family,Genus,Species
7b7b7c8681ddabc27e8596a8adab116b,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],auto67_4W,,
9661cab0236017f1a13acffd50dba605,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],auto67_4W,,
339d37c22ab8c0d9fed89e3e7869fede,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,,
2911b1aea8932ff135833bf084978fd2,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,,
39833576400a403a1bb68736c40bcd0c,Bacteria,Acidobacteria,Solibacteres,Solibacterales,Solibacteraceae,Candidatus Solibacter,
5c075771057e69d61dc175bee7ede10c,Bacteria,Acidobacteria,TM1,,,,
84493c1d3d13ed6afe89dd84dd7daf08,Archaea,Crenarchaeota,MBGA,NRP-J,,,
09c80dfeb4243ecc785d2388cb07d4b5,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,,
bd2461faffa2f644520a816556858baf,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,,
4a8b7ef817e99e23fe1328fb86cafc0b,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,,
cc01558436a98bac8b300860352c8e11,Archaea,Crenarchaeota,MBGA,NRP-J,,,
c01e2734d01062cc6d51e403b756ec4c,Bacteria,Acidobacteria,Solibacteres,Solibacterales,Solibacteraceae,Candidatus Solibacter,
5a73880ac8f971aa4546e1d206657476,Bacteria,Acidobacteria,DA052,Ellin6513,,,
021706c86c8c6883930d13186227e83f,Bacteria,Planctomycetes,vadinHA49,DH61,,,
bbe35d18b1dd6f7ce98b9d7f08d415c9,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Acidocella,
cda668d92eae69c0d78677e62cdbbc2c,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,,,
384d4c133254ae7af3b0d207b965672e,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,,
0d16b63c7fb2be50bd52b6a15489395f,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,,
471b99733bb512b9c87ad2f7e9fe16ca,Bacteria,Proteobacteria,Deltaproteobacteria,MIZ46,,,
d069422bb066194478d47624d51e4845,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,,
84c87551cfb34a06f18e5a10aa4b2e77,Bacteria,Planctomycetes,Phycisphaerae,WD2101,,,
8105ca8783f8523839bc38ba1db1e70b,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,Edaphobacter,
1bd0e33e2f6e82a356021ff5b895be20,Bacteria,WPS-2,,,,,
daccd308db5dee2881761c7c5e5f2db5,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,bryophila
05f9ddb90ba60204e5d998fae1902248,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,,
ee34bdff5f4c13961548e8410d1742c5,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,,,
9707f8eb5bb01241a28fe32ed069f24c,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,,,
8495f7f83a5030ab0b0466e969c4ad9e,Archaea,Euryarchaeota,Thermoplasmata,E2,[Methanomassiliicoccaceae],,
f5a3c9d843bc28775ea423bcfd927225,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,
974278c6199af002aa3385d56b78bdc1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Rhodoplanes,
a7eced6491f4b00dc0aba2eb0a654f47,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,,
70fd1f50a33b653341b1bf4256a582d6,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Rhodoplanes,
52088e7032486e3263c2e03d76c9a01a,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,
bc940460d160a6cb8e0305e13524ab4a,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,,
6a5a68e936140b533569494e3063c677,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,,
9b96af0dca73f7266f660711c5fb4375,Bacteria,Cyanobacteria,4C0d-2,MLE1-12,,,
18ebceef65f06d865f2ddc7fe02a7f19,Bacteria,Acidobacteria,Solibacteres,Solibacterales,Solibacteraceae,Candidatus Solibacter,
2d9957be88f9d4e84bed1b93243304b1,Bacteria,Gemmatimonadetes,Gemmatimonadetes,,,,
dddb990310c7c7a5c516ada522bfc793,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,,
26ebf2d36c542be86af439db35b10b2b,Bacteria,Acidobacteria,DA052,Ellin6513,,,
cbdab6295cbc3c4ded6b506a2ca54a98,Bacteria,Acidobacteria,Solibacteres,Solibacterales,Solibacteraceae,Candidatus Solibacter,
0b663b8ba4841d2002e033c7b3597752,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,,
0ead63432d4777952b06d1f805e8fb3a,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,,
f9381e3029abd9bc193ab0c0d5deb470,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Acidocella,
1ff4bf15b343f151dd793f92ad2457bc,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
f996fb445b84540efa93bd527db91e4b,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,,
19e5be68b8bc95889534f6dcb2c8a713,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,
a02703c42495a4abdc2c7820ff8d12e5,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Rickettsiella,
3515661ba46c0f95a4d15bc0dde1061e,Bacteria,Armatimonadetes,Armatimonadia,FW68,,,
e15dc6ae3551276a5243171150294336,Bacteria,Elusimicrobia,Elusimicrobia,Elusimicrobiales,,,
c7932be4d9cc83a6e71d4c0029101308,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],,,
2ae10cddeb0ed12adbbc26070818e1ed,Bacteria,Spirochaetes,Spirochaetes,Spirochaetales,Spirochaetaceae,,
f2875729d31b1876b8cdab9a139ce483,Bacteria,Acidobacteria,DA052,Ellin6513,,,
cccfe4a9860e9b3b2d55caa80a7d0655,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],auto67_4W,,
28566ba5493f2b473cf0c0d9eba4d5cb,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,,
fde9c985798b79338c408e8bcb341545,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,,
a9f9eac4cd85c7eb4706469335967241,Bacteria,FCPU426,,,,,
928eac1a88523f874339f66bf028fd85,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],,,
142c90cf43889b14600ba672b824bce2,Bacteria,OP3,koll11,GIF10,kpj58rc,,
640d0a22895fd6e52b438f5c7bd56d1e,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,celatum
7bba43843fe492fbcf9f3e4be2112d1d,Bacteria,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,
b979921d00d92eef4b9d623ac37962ac,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,,
f14c12eb7c300a5a7be6de5ab7931c65,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,Acidicapsa,borealis
a65eea1bf6a011a00ccf425bfb28f857,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,,
2ad062dbda2da55b59a90fb4a8063fc8,Bacteria,Proteobacteria,Alphaproteobacteria,Ellin329,,,
2ce82fd7e2a702e31ea2c2b337fd51bc,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,bryophila
e3b98cdfd099be6705fa2154606bec75,Archaea,Euryarchaeota,Thermoplasmata,E2,[Methanomassiliicoccaceae],,
0f9cd07a52ba567614e73900ff03261c,Bacteria,Planctomycetes,Phycisphaerae,WD2101,,,
c0d1d212c03f861ff715cefe75cb9346,Bacteria,Acidobacteria,DA052,Ellin6513,,,
7e5340dea51bfd59b29795487da71dd6,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Klebsiella,oxytoca
8093d37cc42f96ef016561e7e3aa1442,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,Granulicella,arctica
4960b3649d32d94b664ef378e1dd8904,Archaea,Crenarchaeota,MBGA,NRP-J,,,
7db7dca2eaf8007648b5f3ff21d1a594,Bacteria,OP3,koll11,GIF10,kpj58rc,,
c799d0206cf1857b410e8ae117663c07,Bacteria,Acidobacteria,Solibacteres,Solibacterales,Solibacteraceae,Candidatus Solibacter,
3e7d11bd3be9fd5ab529f8d7f7914fce,Bacteria,Acidobacteria,TM1,,,,
751efe2a42d97edab877f8b093e8d6e3,Bacteria,Acidobacteria,DA052,Ellin6513,,,
fd1e35bccf9c062d2c31f0f1253c7755,Bacteria,Proteobacteria,Alphaproteobacteria,Ellin329,,,
76572298fb84d0232f4a186aa6e6bfc3,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],,,
c90df8af19ecc94b7e06aa9f5b230617,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,
a95ac90c60e8235bc400a155221aa3ea,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
f23bba30f59e6a2b401794a725278ed6,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,celatum
550fe68988e8893a5662d624b8f1a945,Bacteria,Acidobacteria,Solibacteres,Solibacterales,,,
0916627a7c85543a835988173e58bc0f,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,,,
e67771f67a42726b7fa97c5f2e547f25,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],auto67_4W,,
22702ee0c6e9c85f0a84bcc0921049bb,Bacteria,Acidobacteria,Solibacteres,Solibacterales,Solibacteraceae,Candidatus Solibacter,
fd39a8bdeb0c0549613f1226db106535,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,,
d5c9f0969c63da8f28d55df5ba3a6e32,Bacteria,Cyanobacteria,4C0d-2,MLE1-12,,,
32ef0cdaa9591c2affa9d0ad4e748d9e,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Rickettsiella,
befa130d1c7c6afbd3889bc33a7c6b8b,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,,
2367e6bd98a1cd9d01a0b1a26fff1579,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,
4ff06354bef04bbaa7d7b4ec9ac28054,Bacteria,FCPU426,,,,,
0a4567e4d698548a8c5b39c87555c5bf,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Rickettsiella,
47c51a3e89deb4a1532abb335d66fe9c,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
a8d0a67a7bd110fdc16994983f694f51,Bacteria,Acidobacteria,DA052,Ellin6513,,,
60a361b5afefe8a7d01a47dd267cae30,Bacteria,Acidobacteria,DA052,Ellin6513,,,
b20d1c1ec5def76ee3c9377802bc81c8,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],,,
3d37156502fb10ee06782508ce6f9f7d,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,,,
192e3ff9a552852a4964fd0ec9c7d942,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
42ce2e9ac62764f9cc84fd63095a099b,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,,,
2a1b23da1994310a044f53342dff8540,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],,,
635d2050190cc1192cc170ba79908b63,Bacteria,Proteobacteria,Betaproteobacteria,,,,
2c50d15985572a4eda7d5366f86fd635,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Conexibacteraceae,Conexibacter,
5f85c9b642b6c4c444d1223cb5b9bd6c,Bacteria,Proteobacteria,Alphaproteobacteria,Ellin329,,,
fbf932eb5c5fa127429473ac091e15fb,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,,
38db80a6d9810532ed99865d5baef1d1,Bacteria,WPS-2,,,,,
8d2a8bb4be61420df648b350420f1c84,Bacteria,Acidobacteria,Solibacteres,Solibacterales,Solibacteraceae,Candidatus Solibacter,
1aca9bfed79c836eae12fd9c45f77226,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,Candidatus Koribacter,
79edaeda60d1cc7e05c30ddb88cfc048,Bacteria,WPS-2,,,,,
04b929e486b36810968f72afc2371963,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Rhodanobacter,
fdb5a34e3ad9af0356e070f39fc6c438,Archaea,Euryarchaeota,Thermoplasmata,E2,[Methanomassiliicoccaceae],,
b46a21aea5ff4f4cfad4d82ced9801a7,Archaea,Euryarchaeota,Thermoplasmata,E2,[Methanomassiliicoccaceae],,
67523b738e803b346caef2aa6179dea5,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,Edaphobacter,
235070b04d12898dc4e3e59a4561116c,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,,,
2720d7cc33c801615190920f36495a18,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,,
b716ad5ba494039d2af984df3cebc0be,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],,,
e97b9e8a0996e0b268977344046056cc,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,,
965f2727afe69b22c119290cb7e28b76,Bacteria,WPS-2,,,,,
8e01b5b7efb6c7e29443d0526e0e41be,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,
9cf9ce11fd80f506b38944b825008176,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,,
27cc7d93da6468ebaf40fd2eb76cec30,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,
e27c4d153b0c6c7301068f17ca714863,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Rhodoplanes,
ac411838f036c832f46c865a166e828e,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,Edaphobacter,
262c8a563963407f9439f717fcdfd8bd,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,,,
33aba8545d86be728ef805d9e8c3966c,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,
5efa192cc6c6662d86b81c85f369fb2a,Bacteria,Acidobacteria,DA052,Ellin6513,,,
c792eecdceac7e33974b53d80d8b722f,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,,
2da1c4141a0dd01eb11d58ae81c5c038,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,bryophila
3bf10702b1f445f67f95e95835ba1b9a,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],auto67_4W,,
bd5c331f39f85c74e849810cde0b9e58,Bacteria,Acidobacteria,DA052,Ellin6513,,,
dcf5ce21bad1293ced26dc898ea12bfd,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Rickettsiella,
9ce6650b5dc920995fa70f5a3c9c3fb3,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,Acidicapsa,
1552ace2962be89d944bdd3057ad546c,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,
525ed54bdf71c834ad654575594b2ea7,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,bryophila
0d6aa93558067137a91f010d597c79ff,Bacteria,Armatimonadetes,Armatimonadia,FW68,,,
2d76ac3dd653c7708bca1482e7ad7344,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],,,
73bfffa17fbfb8431c8cecbb8905df8c,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,,
43d5c0787a4288633e2b6c1f06e9fd7a,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,Acidicapsa,borealis
06a53598eb1064f6fe2ecb8534c4295d,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,,
53e63a8d4387efda673b5bc34714e464,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,,
ba7430fd1357eb0ba74ae7c7b1821fd0,Bacteria,OP3,koll11,GIF10,kpj58rc,,
6608ae8e04a5355d95dab76f9cfc025a,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Rickettsiella,
e480719795ca1fb7b926099166487313,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],,,
ad936b0f33f67336997fc90be88e909e,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Rhodoplanes,
1a7dddebbc334eaf22db8d9ee82753bc,Bacteria,Acidobacteria,DA052,Ellin6513,,,
6d7b23d8c86fe6f86e0ec4a1b092e064,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,,
2aeefa6baf9258495c7b622119b86835,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,,,
629afa97f5d73df0f8faaa43eb985383,Bacteria,WPS-2,,,,,
f835a6148e241bd40f76149bbbf4f77a,Bacteria,Armatimonadetes,[Fimbriimonadia],[Fimbriimonadales],[Fimbriimonadaceae],Fimbriimonas,
d60c9ad75eea7939c91d6fc1ad521353,Bacteria,Verrucomicrobia,[Spartobacteria],[Chthoniobacterales],[Chthoniobacteraceae],Chthoniobacter,
5d05776b5929cc56820d32520b08448a,Bacteria,Acidobacteria,DA052,Ellin6513,,,
1bf1776c818b1642c0cb679df2b62fc3,Bacteria,Proteobacteria,Deltaproteobacteria,,,,
48049e3dc8cbf949dcc4184f04c7e10a,Bacteria,Acidobacteria,DA052,Ellin6513,,,
1d8ab42ce35c9d3f633c878f50c386f2,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Rickettsiella,
4be70968e8b0e0063e4ef2ae8c5c0b43,Bacteria,Verrucomicrobia,[Methylacidiphilae],Methylacidiphilales,,,
15559c4ad56447d847981dbab9ff1ee2,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,,
9b374dad8ce83aef5694eae9ec1a063b,Bacteria,Elusimicrobia,Elusimicrobia,Elusimicrobiales,,,
d9b48ad539cb919a780fe74757f56139,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,
ad74d904d422c29ca58cf1f3b726cd8c,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,,
e21953bc441ab3ec7d0c5f7c9088290e,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,,
b12f8babd4593e66b18ac9eb1dbd1bcd,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylovirgula,ligni
0663b91941ddce96dbc86c0e22dc219d,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,,
0f145a5639f64a1cab1030cf29c1e6fb,Bacteria,Acidobacteria,TM1,,,,
8d6e765bb34374b575e4d65d5888b65d,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,,
b176dfb3fe06b4462d9a9b7f31e69161,Bacteria,WPS-2,,,,,
84f51427b9cf8f584cbf19cf33e9ab9c,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,,
47c4f6ba8f8ae46fe81f2244bf49f95f,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,,
758ab4a46ef7fc02b4de25a4072ba2bc,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Dyella,
400fe5a78c13a3ed2456c4942315b95d,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,,
642239e83bc9aca2480c151452904b53,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,bryophila
88d641ce5466f1243f5a04bb8732ab4b,Bacteria,Verrucomicrobia,[Methylacidiphilae],Methylacidiphilales,,,
e8d81c518bd63a16e8be3730f78d7b71,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,,
2d1cdd8d05c02da33c75eca59008dc57,Bacteria,OP3,koll11,GIF10,kpj58rc,,
b57bb458e00b12ab3106bd2d10b7fb0d,Bacteria,Firmicutes,Bacilli,Bacillales,Listeriaceae,Listeria,
1004549e8aafb026e935628b1d432162,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,,
36dfd143eb5b728b5c5e40e516382c33,Bacteria,Acidobacteria,TM1,,,,
9119215cea90364509ad9851e943cdb7,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,,
9c6f1d64d0dcfa555c2881029549d6cc,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,
2aab7dd5cede13b6f9e6db8e0ff081ac,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
be03a2956f3b920890d5e34ab5038079,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,,
714d1025df4ced079cb788de31b1dc03,Archaea,Euryarchaeota,Thermoplasmata,E2,[Methanomassiliicoccaceae],,
2d95734675568a44161fc78b29e8816f,Bacteria,Verrucomicrobia,[Spartobacteria],[Chthoniobacterales],[Chthoniobacteraceae],Chthoniobacter,
3ee6425fb06384eb62378a86467c485e,Bacteria,Elusimicrobia,Elusimicrobia,Elusimicrobiales,,,
f8d89f9ff5d92466384dfa768f10691a,Bacteria,Proteobacteria,Alphaproteobacteria,Ellin329,,,
16a5593ca49a09379d642c160bec486f,Bacteria,Fibrobacteres,Fibrobacteria,258ds10,,,
3249077ec4563ef1e83e6f56865d12b7,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,
fd7db65465bdb63d7e8d03ea4c3f49b7,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Rhodanobacter,
e870bf3c9321e301f09e12a64490965b,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Rickettsiella,
f740d4c768ddbecbc366fc7f566090d8,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,,,
b06b3c36c9139c193431548068c631c7,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,
2ec3ec41061031e57ffa8a2e1919cf13,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,,
4fa682e8cad58e299b1684c5490b47e4,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,,
f68880588c08a934e0ea03de2ce15ee7,Bacteria,Spirochaetes,Spirochaetes,Spirochaetales,Spirochaetaceae,,
c6bda5351bd10fdfdf493b1c2cb1af50,Bacteria,Verrucomicrobia,[Methylacidiphilae],Methylacidiphilales,,,
13b5d7a45a28f66e361a4b37559f317d,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,,
9797fdb5ec8407e113f302f4104e314d,Bacteria,WPS-2,,,,,
b8235129903502ffa9de9ccc8349b4d0,Bacteria,Acidobacteria,DA052,Ellin6513,,,
81735c2b0f31f594156712e2701e0682,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,,
03fc372fd3460ead4cca60e6471e767d,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,,,
1e59fa766d63d3ccc4b97c46af67d943,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,,
d2aeeb3fa5b3bb5a40bf850940b66859,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,,
e339c57b55fe68c222cbdf5954570e71,Bacteria,Proteobacteria,Alphaproteobacteria,Ellin329,,,
3e14e5f39c987aab0a5d61b5cd3f9221,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,,
8051ccf1025d814c6aba48dd5fffda88,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Rickettsiella,
9fa94af2ba0975401801ba0368936e78,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,,
de8fe2308b9a4f3b3378c10c299573d7,Bacteria,WPS-2,,,,,
d78d454cae2fe9421c57d99ee336f40f,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],auto67_4W,,
02eb08411c057d00d52c51c9099f6a69,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,,
777f352348ad67206906d1a22a3068ef,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,,,
af208c950f5e078eccd3d9d1bc5bbdc9,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,Acidicapsa,
b21020155f72b12b19f8c3a7545ee9f6,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],auto67_4W,,
13a43e6fd490eae4a203d4279453cf94,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,,
b9c16b879734d6d35cf2eb7120385f2e,Bacteria,Acidobacteria,TM1,,,,
bc3acd37e97b39775f7493626be4c269,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,,
23f7a1ad494ec8ac9208d8dd3409f319,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,,
635362724d673fb5cdca15919a219365,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,,
407b2b68712de510f0da40f93dad28b3,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,,,
f4a289bae2540b6880679102fdb60697,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,,
2316cc9774a840982fc7182853d481ca,Bacteria,Cyanobacteria,4C0d-2,MLE1-12,,,
2acc0b9b5e3d9c0bc46b82ccb64c2085,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,,,
1b0e11558d099ac2a37db2b3cba55aeb,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],,,
90a66beca4f9a4cdee190a02c0f43e7d,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],,,
dd4ac7657b2665699cffd5a9b939a260,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Salmonella,enterica
